squad,player,tm_player_id,season,games_missed,spells,days_out,injuries,spells_json,last_checked
NEC Nijmegen,Eli Dasa,163847,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Noé Lebreton,926389,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Calvin Verdonk,258364,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Deveron Fonville,708989,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Bram Nuytinck,104597,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Bryan Linssen,82410,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Danilo,519731,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Dirk Proper,485587,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Isak Hansen-Aarøen,670116,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Kento Shiogai,1144627,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Kevin Kers,930985,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Kodai Sano,957544,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Kōki Ogawa,351567,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Rijk Janse,593163,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Roberto González,505675,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Sam de Laat,1052803,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Sami Ouaissa,747016,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Thomas Ouwejan,241477,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Tjaronn Chery,76326,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Virgil Misidjan,214346,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Willum Þór Willumsson,455127,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Yousri Sbai,576096,25/26,0,0,0,,[],2026-08-24
PSV,Alassane Pléa,167329,25/26,0,0,0,,[],2026-08-24
PSV,Ruben van Bommel,735701,25/26,0,0,0,,[],2026-08-24
PSV,Nick Olij,215094,25/26,0,0,0,,[],2026-08-24
PSV,Myron Boadu,412932,25/26,0,0,0,,[],2026-08-24
PSV,Jerdy Schouten,347900,25/26,0,0,0,,[],2026-08-24
PSV,Ricardo Pepi,627207,25/26,0,0,0,,[],2026-08-24
PSV,Sergiño Dest,361104,25/26,0,0,0,,[],2026-08-24
PSV,Anass Salah-Eddine,485584,25/26,0,0,0,,[],2026-08-24
PSV,Mauro Júnior,323910,25/26,0,0,0,,[],2026-08-24
PSV,Guus Til,372267,25/26,0,0,0,,[],2026-08-24
PSV,Ismael Saibari,702869,25/26,0,0,0,,[],2026-08-24
