norm_key,name,team,n_points,gw,gh,grid
archie gray,Archie Gray,Tottenham Hotspur,800,12,8,25 54 50 100 75 75 71 79 42 38 12 17 38 33 21 58 58 17 38 71 58 8 12 21 50 29 46 50 79 58 75 25 38 21 8 17 46 62 38 42 50 42 58 42 42 25 21 4 25 21 21 58 25 46 33 46 25 12 21 8 8 12 21 33 58 54 42 46 33 8 12 4 21 25 17 50 38 4 58 29 50 17 4 17 17 8 12 17 54 17 33 46 42 25 17 4
cristian romero,Cristian Romero,Tottenham Hotspur,1323,12,8,8 12 14 30 21 8 9 10 0 1 1 1 25 38 38 64 45 23 25 17 10 5 1 1 35 43 74 100 83 52 77 27 16 3 9 4 36 34 27 79 53 48 44 18 9 3 14 13 17 18 31 48 25 29 21 14 6 3 13 14 10 8 16 26 17 14 8 3 3 0 4 4 3 8 5 10 6 1 1 4 0 1 0 1 4 0 3 6 1 0 1 0 1 0 0 0
andy robertson,Andy Robertson,Tottenham Hotspur,864,12,8,0 0 0 0 0 0 0 0 4 2 2 2 0 2 0 0 2 0 0 0 2 2 0 0 6 2 2 0 0 0 4 2 0 0 0 2 8 2 0 0 2 0 2 2 2 0 2 4 23 8 4 0 10 10 2 15 6 0 12 2 23 19 17 31 38 31 31 46 48 44 10 23 35 27 31 73 71 60 65 100 96 58 29 19 21 60 50 58 60 44 56 85 75 67 33 8
micky van de ven,Micky van de Ven,Tottenham Hotspur,1617,12,8,1 0 1 1 1 2 0 0 1 0 0 0 0 0 1 7 1 7 2 2 0 0 0 0 11 12 9 11 5 1 3 4 2 1 2 1 23 20 16 24 20 19 10 11 3 1 10 15 60 48 43 65 51 37 33 27 9 5 12 9 30 48 66 100 76 52 53 24 11 4 4 2 31 57 62 79 59 43 51 27 16 2 0 1 12 27 31 43 33 18 23 19 7 2 0 0
pedro porro,Pedro Porro,Tottenham Hotspur,1745,12,8,27 55 79 100 89 67 73 79 76 60 31 13 32 31 38 56 47 37 45 51 54 39 28 20 22 33 22 44 35 24 24 27 43 26 14 13 19 17 7 14 8 9 5 12 17 11 3 9 5 5 3 4 3 5 5 4 16 1 2 3 6 5 4 2 5 1 1 7 0 2 2 1 1 2 1 2 2 1 0 6 1 7 5 1 2 1 3 3 1 0 1 1 2 3 5 3
marcos senesi,Marcos Senesi,Tottenham Hotspur,2238,12,8,0 3 2 2 1 0 0 1 1 1 0 3 4 5 5 11 5 4 2 2 4 1 2 3 3 10 16 19 19 12 13 2 3 6 9 5 33 32 14 36 29 24 18 9 6 1 19 15 67 55 34 74 62 46 34 22 5 5 13 17 51 64 69 100 90 73 82 56 30 7 3 10 26 71 63 90 83 55 73 56 37 12 5 4 20 32 43 45 51 32 43 27 14 7 1 1
jan paul van hecke,Jan Paul van Hecke,Tottenham Hotspur,2195,12,8,11 21 34 35 38 25 29 24 19 1 4 0 12 37 42 66 68 52 51 42 26 8 4 1 30 42 60 100 85 75 76 52 26 8 2 4 40 41 35 67 59 54 42 25 19 1 11 16 32 20 20 44 31 26 27 12 13 4 10 14 18 10 19 25 15 8 10 15 3 4 3 8 0 5 5 9 7 5 8 1 2 1 1 0 0 2 0 4 3 0 3 3 3 1 1 0
destiny udogie,Destiny Udogie,Tottenham Hotspur,850,12,8,0 7 0 2 4 0 0 0 0 4 2 0 0 2 4 0 2 4 0 4 2 0 0 0 4 6 2 0 0 0 6 2 4 0 2 2 15 6 2 2 2 4 7 4 0 2 2 0 13 11 4 7 4 6 7 4 9 2 7 6 6 30 28 37 22 13 15 20 26 15 24 22 19 39 30 67 46 33 56 52 48 20 41 24 17 41 54 81 100 56 72 91 61 41 31 13
djed spence,Djed Spence,Tottenham Hotspur,1364,12,8,12 24 19 54 46 24 34 31 41 8 14 3 17 10 14 20 22 14 17 17 27 7 14 10 12 10 12 8 2 7 10 19 14 3 2 7 15 7 2 3 2 2 17 3 8 0 0 5 17 15 5 12 5 3 7 19 7 3 2 3 34 22 14 15 15 15 27 29 20 19 14 31 36 34 31 64 46 46 32 54 56 44 36 29 29 59 71 100 80 56 86 98 100 58 34 15
kevin danso,Kevin Danso,Tottenham Hotspur,1174,12,8,15 32 23 36 29 14 21 12 3 5 20 5 20 39 42 65 48 29 41 15 9 2 2 0 21 42 61 97 100 47 64 33 12 0 0 0 41 27 27 64 36 32 24 12 2 2 8 9 29 27 20 33 21 15 15 2 2 2 17 11 0 20 17 35 23 12 26 11 5 3 3 6 3 5 9 9 15 11 14 6 2 2 0 5 0 2 6 2 5 6 3 0 11 11 11 8
souza,Souza,Tottenham Hotspur,62,12,8,0 0 17 17 17 0 33 17 0 0 17 17 17 0 0 0 0 0 0 0 0 0 0 0 17 0 0 17 0 0 0 0 0 0 17 0 17 17 17 0 0 0 0 33 17 0 0 0 0 17 0 0 0 0 17 0 0 0 17 0 17 0 0 0 17 0 17 0 0 0 17 67 0 17 33 17 33 17 33 100 0 0 0 0 0 50 50 17 50 0 50 17 67 0 0 0
ben davies,Ben Davies,Tottenham Hotspur,117,12,8,0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 0 0 0 0 0 0 0 0 0 0 0 0 8 8 0 0 0 8 8 0 8 8 33 8 8 8 83 0 8 0 17 8 8 0 8 25 33 33 50 8 0 17 25 17 0 0 8 33 33 100 42 42 58 33 75 33 33 0
antonin kinsky,Antonín Kinský,Tottenham Hotspur,243,12,8,0 2 0 0 5 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 22 22 7 5 0 0 0 0 0 0 0 0 93 68 44 10 0 0 0 0 0 0 0 0 100 78 49 17 0 0 0 0 0 0 0 0 15 24 10 0 0 0 0 0 0 0 0 0 2 7 2 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
guglielmo vicario,Guglielmo Vicario,Tottenham Hotspur,760,12,8,2 2 1 2 0 0 1 0 0 0 0 0 6 5 3 8 1 0 0 0 0 0 0 0 33 40 16 18 1 5 0 0 0 0 0 0 99 84 53 46 6 0 0 0 0 0 0 0 100 90 56 55 2 0 0 0 0 0 0 0 30 36 24 14 1 1 0 0 0 0 0 1 1 6 8 5 0 0 0 0 0 0 0 0 2 2 2 1 2 0 0 0 0 0 0 0
martin dubravka,Martin Dúbravka,Tottenham Hotspur,747,12,8,2 3 3 2 1 0 0 0 0 0 0 0 6 6 4 8 1 0 0 0 0 0 0 0 45 58 18 4 3 0 0 0 0 0 0 0 96 91 44 54 2 0 0 0 0 0 0 0 100 83 31 29 4 1 0 0 0 0 0 0 38 37 18 13 2 0 0 0 0 0 0 0 4 4 4 7 3 0 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 0 0 0
valentin castellanos,Valentín Castellanos,West Ham United,572,12,8,5 0 5 16 42 11 42 58 68 32 21 11 0 5 5 32 32 16 47 47 63 37 21 11 11 16 5 26 16 58 32 74 68 53 21 42 16 32 16 37 16 26 32 47 37 16 100 63 11 21 16 32 11 58 26 47 47 16 89 74 0 32 21 42 21 32 37 63 58 47 47 32 16 5 5 11 26 42 37 58 47 16 26 5 5 0 0 32 63 47 26 42 42 37 53 5
niclas fullkrug,Niclas Füllkrug,West Ham United,198,12,8,0 0 0 6 6 0 6 12 12 0 12 0 0 0 0 0 6 12 31 50 19 0 0 12 6 6 0 0 19 31 31 100 31 19 12 6 25 0 0 19 6 6 12 25 19 12 50 31 0 0 0 38 19 6 12 12 12 31 44 19 0 6 12 19 19 0 31 38 31 12 19 6 0 0 0 6 12 0 19 38 31 12 6 0 0 0 0 0 0 12 6 6 19 19 0 6
callum wilson,Callum Wilson,West Ham United,467,12,8,0 0 0 5 10 25 30 30 25 15 10 20 0 5 0 5 25 20 20 45 60 25 15 15 0 0 5 20 25 35 45 70 50 55 60 55 0 25 0 0 10 25 25 45 40 35 100 95 0 20 5 5 20 30 35 30 30 40 50 60 10 15 0 20 35 30 40 60 30 55 45 30 5 0 0 10 20 40 20 55 25 5 20 15 0 0 0 15 50 30 15 25 15 15 15 20
pablo felipe,Pablo Felipe,West Ham United,473,12,8,6 6 6 33 11 17 44 67 56 39 33 6 0 0 0 28 22 33 33 94 72 50 44 11 6 22 11 44 50 6 44 78 83 22 33 6 17 22 0 11 33 6 17 22 17 28 33 28 6 22 11 6 22 28 39 28 50 11 39 17 0 11 0 17 50 28 56 39 33 6 22 6 0 6 0 50 72 28 28 61 56 67 39 0 0 0 17 44 100 39 33 28 28 11 22 6
callum marshall,Callum Marshall,West Ham United,22,12,8,0 0 0 0 0 0 0 33 0 33 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 33 0 0 100 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 33 33 0 0 0 33 0 33 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 33 33 0 0 0 0 0 0 0 100 33 33 0 0 33 0 33 0 0
crysencio summerville,Crysencio Summerville,West Ham United,1235,12,8,0 0 0 2 2 2 2 0 2 10 2 4 2 2 0 2 0 4 4 8 6 8 2 2 2 2 4 10 13 13 12 15 21 15 12 8 2 10 4 17 6 17 13 15 27 15 12 8 8 8 12 21 12 37 33 35 31 29 37 13 4 23 29 46 42 25 40 46 67 54 63 40 10 33 19 52 75 48 48 65 85 71 58 48 13 35 38 52 75 77 73 100 73 69 60 8
jarrod bowen,Jarrod Bowen,West Ham United,1503,12,8,20 30 27 59 64 56 74 100 85 92 70 36 15 9 23 42 42 33 32 62 83 52 55 61 18 12 26 42 38 20 38 50 62 52 64 55 17 15 9 18 21 27 18 23 21 18 26 27 17 11 3 15 8 14 15 20 14 23 21 9 3 0 2 8 5 11 11 11 5 11 14 14 2 6 0 0 6 0 3 6 12 2 11 6 3 0 0 0 5 0 0 9 5 2 2 2
james ward-prowse,James Ward-Prowse,West Ham United,793,12,8,7 11 18 43 18 29 43 71 36 36 4 4 0 14 36 75 32 50 96 100 39 32 11 0 4 50 46 64 64 93 93 68 39 18 0 4 7 25 14 50 54 82 46 50 14 21 4 0 4 36 43 79 50 68 54 32 4 4 0 0 0 43 39 43 54 36 64 39 18 0 0 4 0 7 14 43 18 21 46 71 21 14 4 0 4 0 4 18 14 4 32 32 18 7 4 11
tomas soucek,Tomáš Souček,West Ham United,1279,12,8,5 15 28 64 69 28 72 100 64 41 33 10 5 18 26 67 79 56 79 77 62 33 33 18 15 26 33 56 64 64 74 72 51 41 26 21 72 49 23 49 33 36 38 23 21 10 26 33 49 64 26 95 54 44 46 23 26 8 8 33 13 23 33 56 54 21 38 31 41 10 15 13 0 5 28 41 51 33 38 44 28 10 3 3 0 0 8 21 21 13 13 31 3 21 3 0
soungoutou magassa,Soungoutou Magassa,West Ham United,676,12,8,8 35 46 54 54 27 38 58 31 19 12 0 19 15 27 69 62 19 100 96 54 12 0 4 12 46 35 73 69 65 58 42 46 0 12 8 12 50 27 50 15 19 27 35 27 12 0 8 15 15 27 81 50 35 42 27 23 4 8 0 12 31 15 58 46 15 27 38 15 8 0 0 23 0 23 38 23 12 35 58 42 15 0 0 15 8 19 23 23 8 8 19 8 0 4 0
mohamadou kante,Mohamadou Kanté,West Ham United,74,12,8,0 0 17 0 0 33 33 33 0 0 17 0 0 0 33 0 0 0 0 17 0 33 0 0 0 33 0 17 0 33 50 50 100 17 50 0 17 0 0 17 17 50 0 17 17 0 0 0 0 0 33 17 33 33 0 17 33 0 0 0 17 17 0 0 33 17 0 17 17 0 33 0 0 0 0 33 0 0 17 0 0 0 0 17 0 0 17 17 0 17 0 67 0 17 17 0
freddie potts,Freddie Potts,West Ham United,741,12,8,0 15 8 27 27 19 19 50 31 8 4 4 4 8 23 62 58 19 46 62 35 12 4 0 4 31 46 50 58 58 73 100 38 0 8 8 4 31 46 38 73 38 54 54 19 8 0 4 27 38 27 50 46 69 73 35 50 0 8 0 8 46 27 69 62 54 73 96 27 4 8 0 8 19 12 58 69 42 69 81 23 4 0 0 12 4 15 27 23 12 15 27 27 12 8 4
aaron wan-bissaka,Aaron Wan-Bissaka,West Ham United,1095,12,8,23 45 67 100 71 62 85 89 91 73 38 11 20 42 56 56 38 38 38 45 52 26 21 23 38 36 30 23 20 11 14 39 18 6 6 9 30 18 6 14 5 11 6 14 3 2 2 0 14 5 2 5 2 5 5 6 0 0 0 0 2 0 0 2 3 0 6 3 0 0 0 0 0 3 0 3 2 2 0 0 2 0 0 0 0 0 0 3 2 6 9 0 3 2 0 0
el hadji malick diouf,El Hadji Malick Diouf,West Ham United,1399,12,8,1 2 2 0 0 0 1 0 1 1 2 1 1 0 0 0 0 0 1 1 1 2 0 0 6 1 0 1 2 1 2 1 0 0 0 2 7 6 0 5 1 1 5 2 1 4 1 0 44 35 12 10 4 5 13 4 10 7 10 4 27 44 21 46 17 17 12 13 16 15 10 7 28 41 34 65 45 29 37 35 48 20 15 20 41 70 72 100 88 63 82 87 84 63 41 23
konstantinos mavropanos,Konstantinos Mavropanos,West Ham United,1392,12,8,19 36 25 37 44 14 34 14 10 1 4 0 23 38 42 71 66 40 49 30 7 4 0 1 34 58 62 100 99 66 67 42 4 1 11 4 63 63 25 59 44 36 34 18 4 1 14 14 49 37 29 37 21 25 19 5 0 4 10 11 10 8 10 18 10 12 1 1 0 4 4 1 11 12 0 4 3 0 0 3 0 0 1 0 1 0 1 3 3 0 4 0 0 0 3 0
jean-clair todibo,Jean-Clair Todibo,West Ham United,1059,12,8,30 70 43 49 54 30 41 19 22 16 3 0 32 49 43 84 43 27 54 22 14 3 3 3 41 30 32 70 73 62 38 35 3 5 5 3 38 59 24 65 49 24 14 11 3 0 0 14 62 76 24 57 24 24 19 11 3 0 5 3 46 73 57 100 78 54 68 22 0 5 8 0 38 54 57 97 65 46 38 16 3 0 0 0 19 32 30 27 24 11 16 14 5 0 3 0
kyle walker-peters,Kyle Walker-Peters,West Ham United,872,12,8,20 52 65 87 78 77 93 100 92 60 52 10 20 35 27 35 35 17 38 48 22 27 23 15 32 27 7 10 5 3 13 13 7 3 10 7 15 12 7 7 2 2 12 5 5 0 0 3 7 12 2 2 3 2 7 2 5 2 0 2 0 0 2 3 2 2 0 2 2 0 0 2 5 3 5 3 5 5 8 2 2 0 0 0 2 2 2 5 0 2 3 8 3 0 0 0
max kilman,Max Kilman,West Ham United,911,12,8,0 7 14 2 5 7 9 5 2 0 0 0 7 16 2 23 14 14 7 5 5 2 0 0 21 26 33 47 35 21 19 19 2 0 0 2 47 56 28 58 44 21 14 12 2 2 9 16 100 84 56 60 51 56 40 9 0 0 14 9 21 56 53 100 84 67 58 28 2 5 0 7 19 42 53 74 47 37 30 14 2 0 0 0 2 30 14 19 35 14 26 12 9 0 0 0
oliver scarles,Oliver Scarles,West Ham United,510,12,8,5 11 3 5 11 13 5 3 11 16 5 3 0 3 0 3 3 3 0 3 5 5 3 3 0 3 5 3 0 0 3 0 0 0 0 3 8 0 0 0 0 0 0 0 0 5 0 3 18 24 5 8 0 0 5 3 3 0 5 0 13 34 11 21 13 11 5 16 11 8 13 0 42 50 29 63 34 16 24 26 13 18 16 0 24 47 84 84 100 53 68 76 42 32 18 5
alphonse areola,Alphonse Aréola,West Ham United,452,12,8,0 3 3 1 1 0 0 0 0 0 0 0 3 3 11 4 1 0 0 0 0 1 0 0 15 49 11 10 1 0 0 0 0 0 0 0 100 77 27 31 3 0 0 0 0 0 0 1 94 70 18 18 1 0 0 0 0 0 0 0 25 18 4 3 1 0 0 0 0 0 0 0 6 0 0 4 1 0 0 0 0 0 0 0 3 4 1 1 1 0 0 0 0 0 0 0
mads hermansen,Mads Hermansen,West Ham United,531,12,8,0 0 3 3 0 0 0 0 0 0 0 0 5 5 7 5 3 0 0 0 0 0 0 1 38 38 16 18 1 0 0 0 0 0 0 0 93 82 35 42 1 1 0 0 0 0 0 0 100 78 26 34 1 0 0 0 0 0 0 0 23 16 4 5 0 0 0 0 0 0 0 0 5 8 1 1 1 0 0 0 0 0 0 0 0 4 7 3 0 0 0 0 0 0 0 0
lyle foster,Lyle Foster,Burnley,657,12,8,0 14 14 32 45 27 68 36 68 55 41 9 5 9 14 18 41 27 41 64 64 36 41 27 32 14 0 23 32 14 23 73 73 45 68 9 36 14 0 27 9 14 18 18 45 32 27 18 9 18 9 45 27 27 41 36 77 9 86 27 5 27 5 18 14 36 41 95 77 73 27 14 14 0 18 27 18 23 50 100 91 27 32 5 5 0 9 45 14 14 27 45 41 45 23 9
armando broja,Armando Broja,Burnley,442,12,8,0 0 0 50 38 19 50 100 62 44 50 19 0 0 0 6 31 44 75 81 44 44 6 12 0 12 0 19 25 31 75 100 69 31 44 44 31 12 0 0 6 44 25 19 44 38 44 31 25 0 0 19 6 44 25 69 56 44 38 31 0 12 0 12 12 25 56 69 62 19 25 56 0 0 0 6 25 31 56 50 50 25 12 19 0 0 0 12 12 31 31 25 50 44 38 19
zeki amdouni,Zeki Amdouni,Burnley,40,12,8,0 0 0 0 0 0 100 0 33 0 0 0 0 0 33 0 33 0 67 33 67 67 0 0 0 0 0 33 0 0 0 0 67 33 0 0 0 0 33 0 0 67 33 0 0 0 33 0 0 0 0 0 0 33 0 67 0 0 67 0 0 0 0 0 33 0 67 67 33 33 0 33 0 0 67 33 0 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
marcus edwards,Marcus Edwards,Burnley,603,12,8,0 22 15 44 26 30 26 59 67 63 11 4 0 11 11 48 48 22 74 63 93 100 44 44 15 15 4 26 63 52 70 74 85 37 52 48 0 7 15 11 30 22 44 52 33 44 7 4 0 4 11 4 11 26 30 19 37 26 22 7 0 0 4 4 22 11 26 22 30 22 19 15 0 0 0 0 4 0 0 26 26 11 11 15 0 0 0 0 0 0 4 7 4 4 15 0
zian flemming,Zian Flemming,Burnley,733,12,8,0 0 0 0 24 12 12 35 38 29 15 12 6 6 0 15 3 24 35 41 65 21 18 0 15 12 9 3 32 26 35 100 97 24 32 0 41 9 6 29 32 21 24 50 62 26 56 41 44 24 15 32 41 38 32 35 29 15 53 26 3 15 3 32 32 32 38 38 32 24 24 6 3 0 3 18 12 26 24 38 26 21 9 12 0 0 0 9 18 15 21 12 15 9 9 3
loum tchaouna,Loum Tchaouna,Burnley,630,12,8,6 15 21 32 38 44 53 85 100 76 44 26 3 9 6 29 53 41 38 53 71 41 38 29 9 24 9 35 26 24 21 50 53 24 26 18 0 0 3 9 12 18 24 9 32 18 9 6 3 12 18 15 6 12 12 12 12 18 0 3 0 3 3 9 12 12 12 9 12 12 6 6 3 3 15 6 12 12 6 12 18 21 15 12 0 15 3 3 3 6 9 9 15 24 12 0
jacob bruun larsen,Jacob Bruun Larsen,Burnley,529,12,8,14 5 32 45 45 36 68 64 100 64 36 27 18 14 14 23 14 14 18 45 64 55 45 32 23 14 5 9 0 9 18 36 45 5 41 23 0 14 5 5 9 5 9 9 18 14 27 14 0 18 5 9 9 14 9 9 23 23 9 0 0 14 9 18 14 14 9 36 32 73 36 27 9 0 5 23 36 23 36 45 45 73 64 14 0 41 9 9 18 14 50 59 55 59 41 23
hannibal mejbri,Hannibal Mejbri,Burnley,889,12,8,12 12 20 32 24 44 64 88 84 84 32 16 4 8 12 20 44 32 84 88 88 40 32 20 4 12 28 60 28 60 60 84 68 52 16 4 4 8 20 36 32 52 60 20 52 16 32 0 0 20 24 52 68 48 44 52 44 12 0 0 8 12 28 76 60 32 56 64 48 56 24 12 0 4 36 36 72 36 60 100 80 52 24 8 0 12 12 20 40 28 40 92 64 52 28 28
lesley ugochukwu,Lesley Ugochukwu,Burnley,1214,12,8,6 9 18 32 44 44 41 44 44 29 26 3 6 26 26 62 71 47 65 76 56 32 29 15 9 44 56 100 91 62 82 85 62 29 15 15 12 38 47 88 53 59 62 50 26 18 29 9 18 32 47 74 65 59 65 41 44 15 26 3 9 18 35 79 59 76 59 68 41 21 24 9 3 3 18 41 44 47 59 82 41 29 15 6 0 6 6 21 18 24 29 44 26 18 9 3
florentino luis,Florentino Luís,Burnley,1467,12,8,2 11 4 15 17 17 15 26 9 4 0 4 6 13 21 36 19 11 49 32 43 15 0 0 9 26 28 87 62 62 55 64 47 11 2 9 28 38 43 72 43 43 68 47 30 13 6 4 13 47 45 72 49 68 49 57 34 15 2 2 13 49 60 100 83 57 85 79 55 13 0 2 13 23 43 85 77 68 79 91 55 17 2 4 9 13 11 40 34 32 26 38 23 21 6 0
mike tresor,Mike Trésor,Burnley,50,12,8,0 0 0 0 0 0 20 20 20 20 0 40 0 0 0 0 0 0 0 20 20 20 0 0 0 0 20 0 40 0 40 20 20 40 20 0 0 0 0 0 20 20 40 0 20 0 0 0 0 0 0 20 20 0 0 20 0 0 0 0 0 0 20 0 100 0 20 0 40 20 0 0 0 0 0 0 60 40 40 40 20 0 0 0 0 0 0 0 0 40 0 0 0 0 0 20
josh cullen,Josh Cullen,Burnley,1058,12,8,0 5 8 24 16 19 27 32 19 8 14 3 0 5 16 51 62 41 73 70 51 24 8 0 14 22 38 100 78 76 76 100 51 27 3 14 19 30 38 70 59 70 62 57 32 22 0 0 5 27 16 95 57 62 59 49 30 5 5 3 14 14 24 78 70 73 70 70 30 8 5 5 3 3 14 14 43 49 70 38 35 5 3 0 0 0 8 0 0 8 14 24 5 0 8 5
jaydon banel,Jaydon Banel,Burnley,10,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 50 50 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 100 0 0 50 0 50 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0
ashley barnes,Ashley Barnes,Burnley,39,12,8,0 0 0 0 0 0 0 75 0 0 0 0 0 0 0 25 0 75 25 0 50 0 25 25 0 0 0 0 50 25 0 100 25 0 50 0 0 0 0 0 0 0 0 25 0 0 75 0 0 0 0 0 0 0 0 25 50 0 0 50 0 0 0 0 0 25 25 0 25 0 25 0 0 0 0 25 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 25 25 0 0 0
josh laurent,Josh Laurent,Burnley,1019,12,8,8 34 32 71 47 61 61 76 66 42 18 5 24 63 47 68 74 53 63 74 37 32 16 16 26 76 55 100 61 39 58 47 39 29 16 13 16 42 34 61 21 32 32 16 13 16 8 11 3 45 34 26 26 21 29 18 21 11 0 3 8 16 24 45 13 34 32 18 13 8 3 0 0 5 16 16 18 18 26 13 34 8 11 5 8 3 5 8 11 5 16 32 13 3 5 5
kyle walker,Kyle Walker,Burnley,1705,12,8,34 57 66 100 76 60 87 84 73 61 36 12 46 28 42 69 53 44 69 52 39 13 9 7 42 39 42 48 44 46 46 36 22 11 3 7 39 31 9 16 17 16 21 13 6 0 1 1 9 2 6 7 9 6 4 7 6 1 0 1 6 1 1 3 6 3 9 0 1 0 0 1 0 3 0 1 1 2 2 2 2 0 0 0 3 6 1 1 0 1 1 3 3 10 6 3
axel tuanzebe,Axel Tuanzebe,Burnley,723,12,8,8 28 25 25 35 22 32 25 12 0 5 5 25 52 42 57 35 42 38 12 10 2 0 0 38 65 55 100 95 62 60 28 2 2 2 2 50 62 35 78 60 50 38 18 2 2 0 5 50 42 20 55 32 15 18 2 0 0 5 2 2 15 8 25 15 8 5 0 0 0 0 0 8 0 0 8 2 8 0 0 0 0 0 0 5 2 2 0 0 0 0 0 0 0 0 0
oliver sonne,Oliver Sonne,Burnley,114,12,8,23 31 23 69 46 38 100 92 23 46 38 46 23 0 31 38 0 8 23 15 0 15 0 15 0 8 0 0 0 0 0 0 0 15 8 0 0 15 0 0 0 0 0 0 0 0 15 15 0 0 0 0 0 0 8 0 15 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 15 0 0
maxime esteve,Maxime Estève,Burnley,1480,12,8,0 5 1 4 0 0 2 0 0 0 1 0 0 1 2 4 1 2 5 1 1 0 5 0 10 15 10 19 16 11 8 2 1 1 6 4 41 25 11 22 10 11 14 2 2 2 6 10 60 61 44 64 46 39 28 14 6 1 4 4 40 66 72 100 95 70 59 32 10 2 9 8 32 55 57 75 72 41 54 20 6 4 2 4 19 26 21 28 22 26 18 11 12 5 4 0
bashir humphreys,Bashir Humphreys,Burnley,1172,12,8,26 29 51 57 51 51 43 37 26 0 9 3 43 31 31 43 49 40 57 31 26 11 6 0 34 43 37 69 54 37 23 23 17 0 11 14 63 51 29 29 31 23 17 6 6 14 9 9 49 37 29 57 34 29 17 9 6 3 9 23 40 31 63 71 63 34 34 20 17 11 17 0 43 60 60 100 94 54 86 86 43 17 9 6 29 46 66 80 57 51 89 66 49 29 14 14
hjalmar ekdal,Hjalmar Ekdal,Burnley,920,12,8,12 16 22 24 18 22 12 18 2 0 0 0 32 52 40 48 52 36 26 10 2 0 4 4 26 58 86 100 84 42 48 24 12 0 16 2 42 62 50 72 54 50 42 6 8 4 6 14 28 36 26 66 30 18 18 6 2 8 8 6 12 16 10 26 28 24 8 16 0 0 4 4 2 2 14 12 10 2 16 2 0 0 0 0 0 4 2 6 4 2 0 0 0 2 0 0
lucas pires,Lucas Pires,Burnley,918,12,8,2 2 2 0 0 0 0 0 0 0 2 2 2 0 0 2 0 0 3 0 5 2 0 0 3 2 2 0 0 2 3 7 3 2 0 2 5 3 5 7 3 0 2 0 2 2 2 0 29 19 10 14 12 5 16 12 2 5 2 9 24 21 22 24 9 17 24 9 38 28 26 3 12 33 38 48 33 33 34 62 62 28 17 16 19 31 69 93 86 57 67 100 72 59 36 19
joe worrall,Joe Worrall,Burnley,280,12,8,0 0 17 39 17 6 6 6 0 6 0 0 22 33 28 39 39 17 6 6 0 6 6 0 61 89 39 78 78 39 33 6 0 6 22 6 78 100 56 50 50 28 0 6 0 0 6 0 61 50 33 61 22 22 6 6 0 0 0 11 0 6 28 6 17 11 17 0 11 11 11 6 0 0 6 6 0 6 0 6 0 0 0 0 0 0 0 0 6 6 0 0 0 6 0 0
max weiss,Max Weiss,Burnley,126,12,8,0 0 0 3 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 19 12 3 0 0 0 0 0 0 0 0 0 78 25 16 16 0 0 0 0 0 0 0 0 100 50 28 0 0 0 0 0 0 0 0 0 9 12 3 3 0 3 0 0 0 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
raul jimenez,Raúl Jiménez,Wolverhampton,1102,12,8,22 9 22 34 59 38 50 44 41 31 25 12 6 16 12 16 62 34 62 78 34 25 12 3 38 34 3 9 53 81 72 62 53 38 44 25 28 12 0 12 16 50 56 44 47 25 62 53 25 19 3 16 25 41 47 72 75 47 100 47 19 16 9 25 47 72 50 78 56 47 22 16 12 6 3 31 66 59 81 88 69 41 19 6 6 3 9 25 41 47 41 59 44 22 16 9
hwang hee-chan,Hwang Hee-chan,Wolverhampton,680,12,8,5 5 0 10 20 15 10 35 35 15 5 15 0 15 15 20 40 25 40 40 40 15 10 0 25 10 10 30 20 15 45 40 85 35 10 5 15 10 5 25 40 55 55 35 15 25 35 5 15 5 0 80 35 45 50 40 50 25 35 15 0 10 10 80 65 60 30 85 70 70 25 30 0 10 40 85 70 60 65 95 90 60 55 20 5 15 20 55 100 85 100 80 85 80 70 45
tolu arokodare,Tolu Arokodare,Wolverhampton,704,12,8,0 0 10 13 23 39 19 29 35 19 23 13 0 0 3 10 26 13 19 32 42 19 16 3 10 6 19 26 13 35 23 52 48 29 48 16 29 29 0 10 10 16 16 45 39 23 77 26 29 35 3 13 16 29 35 65 65 23 100 52 6 3 3 0 10 42 32 90 77 35 35 10 3 0 0 6 16 16 19 77 58 29 3 0 0 0 10 6 32 10 26 35 26 23 13 0
